Name;Organisation;Country;Pays;URL;Description;Location;Latitude;Longitude
Mississippi Transparency;United States;United States;Etats-Unis;http://www.transparency.mississippi.gov;;32.29889, -90.18472;32.29889;-90.18472
Wyoming Transparency;United States;United States;Etats-Unis;http://www.wyoming.gov/transparency.html;;41.1403, -104.8197;41.1403;-104.8197
Oregon Transparency;United States;United States;Etats-Unis;http://www.oregon.gov/transparency;;44.9385, -123.0304;44.9385;-123.0304
Insituto Nacional De Estadistica;Uruguay;Uruguay;Uruguay;http://ine.gub.uy;;-34.8833, -56.1667;-34.8833;-56.1667
Zambia Meteorological Department;Zambia;Zambia;Zambie;http://zmd.gov.zm/;;-15.4167, 28.2833;-15.4167;28.2833
Yemen Meteorological Service;Yemen;Yemen;Yemen;http://yms.gov.ye;;15.3333, 44.2;15.3333;44.2
Grande Prairie No. 1, Alberta;County Of Grande Prairie No. 1, Alberta;Canada;Canada;http://data.countygp.ab.ca/;Open Data released by the County of Grande Prairie No. 1, a municipal district in Alberta, Canada. You may send feedback [via e-mail](mailto:opendata@countygp.ab.ca). Adapts the [City of Toronto license](https://www.countygp.ab.ca/municipal/countygp/countygp-website.nsf/AllDoc/462C5D3B8363A1DE872579F00074012A?OpenDocument), which in turn is based upon the the UK Government's Open Government Licence for Public Sector Information.;55.272453751, -119.155534942;55.27245375;-119.1555349
Red Deer, Alberta;City Of Red Deer;Canada;Canada;http://data.reddeer.ca/;You may send feedback to [data@reddeer.ca](mailto:data@reddeer.ca) or [opendata@reddeer.ca](opendata@reddeer.ca). Uses its [own license](http://www.reddeer.ca/City+Government/City+Services+and+Departments/Information+Technology+Services/Open+Data/Terms.htm), similar to that of Saskatoon.;52.266817127, -113.80199658;52.26681713;-113.8019966
Vancouver, British Columbia;City Of Vancouver;Canada;Canada;http://data.vancouver.ca/datacatalogue/index.htm;You may send [feedback](http://data.vancouver.ca/feedback/) and subscribe to [dataset updates](http://data.vancouver.ca/updates.htm). Uses the [Vancouver license](http://data.vancouver.ca/termsOfUse.htm).;49.249657393, -123.119340403;49.24965739;-123.1193404
Chatham-kent, On;Canada;Canada;Canada;http://chatham-kent.ca/sp_training/opendata/pages/datacatalogue.aspx;;42.4, -82.1833;42.4;-82.1833
Hamilton, On Open Data;Canada;Canada;Canada;http://hamilton.ca/projectsinitiatives/opendata/;;43.25, -79.8667;43.25;-79.8667
British Columbia Geological Survey;Canada;Canada;Canada;http://empr.gov.bc.ca/mining/geoscienc;;54.0, -125.0;54.0;-125.0
Halifax Regional Municipality, Ns Open Data;Canada;Canada;Canada;http://halifaxopendata.ca/;;44.67, -63.61;44.67;-63.61
Gatineau, Qc Open Data;Canada;Canada;Canada;http://gatineau.ca/donneesouvertes/;;45.4833, -75.65;45.4833;-75.65
Strathcona County;Canada;Canada;Canada;http://data.strathcona.ca/;;53.52333, -113.30889;53.52333;-113.30889
Geobc;Canada;Canada;Canada;http://geobc.gov.bc.ca;;54.0, -125.0;54.0;-125.0
Calgary, Alberta;City Of Calgary;Canada;Canada;http://calgaryonlinestore.com/publicdata.asp;Uses its [own license](http://calgaryonlinestore.com/support/term.asp). See the [ideas forum](http://cityofcalgary.uservoice.com/).;51.050112282, -114.085285152;51.05011228;-114.0852852
Dados Abertos Emap;Fundação Getúlio Vargas;Brazil;Brésil;http://ckan.emap.fgv.br;"Open data catalog from Brazilian Fundação Getúlio Vargas using CKAN.

Catálogo de dados abertos da Fundação Getúlio Vargas usando o CKAN.";-22.90277778, -43.2075;-22.90277778;-43.2075
Statistics Unit;Jersey;British Crown dependencies;Dépendances de la Couronne Britannique;http://www.gov.je/government/jerseyworld/statisticsunit;;49.19, -2.11;49.19;-2.11
Administrative Map;Cameroon;Cameroon;Cameroun;http://minatd.cm/gov/site/en/le-ministere/a-propos/carte-administrative;;3.8667, 11.5167;3.8667;11.5167
Institut National De La Statistique Et De La Demographie;Burkina Faso;Burkina Faso;Burkina Faso;http://insd.bf;;12.3333, -1.6667;12.3333;-1.6667
Institut De Statistiques Et D’études Economiques Du Burundi;Burundi;Burundi;Burundi;http://isteebu.bi;;-3.5, 30.0;-3.5;30.0
Institut National De La Statistique;Cameroon;Cameroon;Cameroun;http://statistics-cameroon.org;;3.8667, 11.5167;3.8667;11.5167
Department Of Meteorology;Cambodia;Cambodia;Cambodge;http://mbodiameteo.com;;11.55, 104.9167;11.55;104.9167
Geological Institute;Bulgaria;Bulgaria;Bulgarie;http://geology.bas.bg;;42.75, 25.5;42.75;25.5
Bugarian Geological Society;Bulgaria;Bulgaria;Bulgarie;http://bgd.bg;;42.75, 25.5;42.75;25.5
Meteorological Institute;Bosnia And Herzegovina;Bosnia And Herzegovina;Bosnie-Herzégovine;http://fhmzbih.gov.ba/;;44.0, 18.0;44.0;18.0
Servicio Geológico Minero;Bolivia, Plurinational State Of;Bolivia;Bolivie;http://sergeotecmin.gob.bo;;-16.712, -64.666;-16.712;-64.666
Department Of Geology And Mines;Bhutan;Bhutan;Bhoutan;http://moea.gov.bt/departments/department.php?id=3;;27.417, 90.435;27.417;90.435
Agencija Za Statistiku;Bosnia And Herzegovina;Bosnia And Herzegovina;Bosnie-Herzégovine;http://bhas.ba;;44.0, 18.0;44.0;18.0
Department Of Geodesy And Cartography;Belarus;Belarus;Biélorussie;http://belgeodesy.by/;;53.9167, 27.55;53.9167;27.55
Meteorological Services;Barbados;Barbados;Barbade;http://barbadosweather.org/;;13.1667, -59.55;13.1667;-59.55
Bangladesh Bureau Of Statistics;Bangladesh;Bangladesh;Bangladesh;http://bbs.gov.bd;;23.7, 90.35;23.7;90.35
Land Valuation Department;Bermuda;Bermuda;Bermudes;http://landvaluation.bm;;6.3176, 5.6145;6.3176;5.6145
National Meteorological Service;Belize;Belize;Belize;http://hydromet.gov.bz/;;17.0667, -88.7;17.0667;-88.7
Mnrei;Belize;Belize;Belize;http://mnrei.gov.bz;;17.0667, -88.7;17.0667;-88.7
Region Of Peel, Ontario;Region Of Peel;Canada;Canada;http://opendata.peelregion.ca/;You may send feedback and request datasets via [email](mailto:open.data@peelregion.ca) or [webform](http://opendata.peelregion.ca/feedback.aspx). The [license](http://opendata.peelregion.ca/terms-of-use.aspx) is based upon the the UK Government's Open Government Licence for Public Sector Information and has been adapted with the permission of the UK National Archives.;43.716667, -80.15;43.716667;-80.15
City Of Waterloo;City Of Waterloo;Canada;Canada;http://opendata.waterloo.ca/;City of Waterloo Open Data website.;43.4821971, -80.6167596;43.4821971;-80.6167596
Regional District Central Okanagan Gis;Canada;Canada;Canada;http://regionaldistrict.com/services/gis/;;49.888, -119.4954;49.888;-119.4954
Regina, Sk Open Data;Canada;Canada;Canada;http://regina.ca/residents/open-government/data/;;50.4547, -104.6067;50.4547;-104.6067
Surrey, Bc Open Data;Canada;Canada;Canada;http://surrey.ca/city-services/658.aspx;;49.1833, -122.85;49.1833;-122.85
Niagara, On Open Data;Canada;Canada;Canada;http://niagarafalls.ca/services/open/data;;43.1167, -79.0667;43.1167;-79.0667
Canadian Government Open Data;Canada;Canada;Canada;http://open.canada.ca;;45.4, -75.6667;45.4;-75.6667
Australian Government Catalogue;Department Of Finance And Deregulation;Australia;Australie;http://data.gov.au;Data.gov.au provides an easy way to find, access and reuse public datasets from the Australian Government and state and territory governments. The main purpose of the site is to encourage public access to and reuse of government data by providing it in useful formats and under open licences.;-35.2812123, 149.1247712;-35.2812123;149.1247712
Buenos Aires Data;Gobierno De La Ciudad Autónoma De Buenos Aires;Argentina;Argentine;http://data.buenosaires.gob.ar/;Open Data released by the City of Buenos Aires, Argentina.;-34.6131488101, -58.3772277832;-34.61314881;-58.37722778
Asturias Public Data;Asturias Regional Government;Asturias;Asturies;http://risp.asturias.es;Asturias Public Data catalogue...;43.3333333, -6.0;43.3333333;-6.0
Armenian State Hydrometeorological And Monitoring Service;Armenia;Armenia;Arménie;http://meteo.am/;;40.1833, 44.5167;40.1833;44.5167
African Development Bank Group Open Data;Angola;Angola;Angola;http://angolia.opendataforafrica.org/;;-8.8333, 13.3333;-8.8333;13.3333
Brisbane, Qld Open Data;Australia;Australia;Australie;http://data.brisbane.qld.gov.au/;;-27.4679, 153.0278;-27.4679;153.0278
Argentine Government Open Data;Argentina;Argentina;Argentine;http://datospublicos.gob.ar;;-34.6, -58.3833;-34.6;-58.3833
Instituto Geográfico Nacional;Argentina;Argentina;Argentine;http://ign.gob.ar;;-34.6, -58.3833;-34.6;-58.3833
Instituto Nacional De Estatística;Angola;Angola;Angola;http://ine.gov.ao;;-8.8333, 13.3333;-8.8333;13.3333
Office National Des Statistiques;Algeria;Algeria;Algerie;http://ons.dz;;28.0, 2.0;28.0;2.0
Victorian Government Data Directory;Victorian State Government;Australia;Australie;http://www.data.vic.gov.au;data.vic.gov.au is your online access point to Victorian Government public sector information.;-36.5774555, 143.2264162;-36.5774555;143.2264162
Katalog Offene Daten Österreich;Martin Kaltenboeck, Andreas Langegger;Austria;Autriche;http://offener.datenkatalog.at/;"Community open data site for Austria.

Also at <http://at.ckan.net/>";47.3333333, 13.3333333;47.3333333;13.3333333
Vorarlberg;Vorarlberg Government;Austria;Autriche;http://data.vorarlberg.gv.at/;Datacatalog for the Austrian federal state Vorarlberg. Launched May 2012.;47.25, 9.9166667;47.25;9.9166667
City Of Greater Geelong, Vic;Australia;Australia;Australie;http://data.gov.au/organization/city-of-greater-geelong;;-38.15, 144.35;-38.15;144.35
Australian Capital Territory Open Data;Australia;Australia;Australie;http://www.data.act.gov.au/;;-35.3081, 149.1244;-35.3081;149.1244
Mosman Council Open Data;Australia;Australia;Australie;http://data.mosman.nsw.gov.au;;-33.8291, 151.2441;-33.8291;151.2441
National Hydrometeorological Department;Azerbaijan;Azerbaijan;Azerbaïdjan;http://eco.gov.az/;;40.3, 47.7;40.3;47.7
Census & Statistics;Norfolk Island;Australia;Australie;http://norfolkisland.gov.nf;;-29.0333, 167.95;-29.0333;167.95
State Statistical Committee;Azerbaijan;Azerbaijan;Azerbaïdjan;http://stat.gov.az;;40.3, 47.7;40.3;47.7
Austrian Government Open Data;Austria;Austria;Autriche;http://data.gv.at;;48.2, 16.35;48.2;16.35
Fredericton, New Brunswick;City Of Fredericton;Canada;Canada;http://www.fredericton.ca/en/citygovernment/datamain.asp;You may send feedback via [email](mailto:opendata@fredericton.ca) or [webform](http://www.fredericton.ca/en/includes/email/emailattachment.aspx?id=524&ref=http://www.fredericton.ca/en/citygovernment/Catalogue.asp). Adapted the [Vancouver license](http://fredericton.icreate2.esolutionsgroup.ca/cityfredericton/en/citygovernment/TermsOfUse.asp).;45.945414773, -66.665581601;45.94541477;-66.6655816
Niagara Falls, Ontario;City Of Niagara Falls;Canada;Canada;http://www.niagarafalls.ca/services/open/data;You may send [feedback](mailto:opendata@niagarafalls.ca). Adapted the [Vancouver license](http://www.niagarafalls.ca/services/open/terms-and-conditions.aspx). See the [FAQ](http://www.niagarafalls.ca/faq/open-data.faq) and [ideas forum](http://ideas.niagarafalls.ca/forums/102745-data-layers).;43.100116116, -79.066270072;43.10011612;-79.06627007
Niagara Region, Ontario;Regional Municipality Of Niagara;Canada;Canada;http://www.niagararegion.ca/government/opendata/default.aspx;"Open data pilot catalog of the Niagara Region of Ontario, Canada

Uses its own license, the [Regional Municipality of Niagara Open Data Agreement](http://www.niagararegion.ca/government/opendata/terms-of-use.aspx).";43.216815948, -79.116274722;43.21681595;-79.11627472
London, Ontario;City Of London (ontario);Canada;Canada;http://www.london.ca/d.aspx?s=/open_data/data_catalogue.htm;You may send [feedback](mailto:opendata@london.ca). Adapted the [Vancouver license](http://www.london.ca/d.aspx?s=/Open_Data/Open_Data_Terms_Use.htm).;42.983389283, -81.233042387;42.98338928;-81.23304239
Victoria, Bc Open Data;Canada;Canada;Canada;http://victoria.ca/en/main/city/open-data-catalogue.html;;48.4222, -123.3657;48.4222;-123.3657
Commission De Toponymie - Quebec;Canada;Canada;Canada;http://toponymie.gouv.qc.ca;;53.0, -70.0;53.0;-70.0
Welland, On Opendata;Canada;Canada;Canada;http://welland.ca/open/;;42.9833, -79.2333;42.9833;-79.2333
African Development Bank Group Open Data;Djibouti;Djibouti;Djibouti;http://dhibouti.opendataforafrica.org/;;11.5883, 43.145;11.5883;43.145
Statistics Service;Cyprus;Cyprus;Chypre;http://mof.gov.cy/mof/cystat/statistics.nsf;;35.0, 33.0;35.0;33.0
Geological Survey Department;Cyprus;Cyprus;Chypre;http://moa.gov.cy/gsd;;35.0, 33.0;35.0;33.0
Crotian Geological Society;Croatia;Croatia;Croatie;http://geologija.hr/;;45.8, 16.0;45.8;16.0
Danish Government Open Data;Denmark;Denmark;Danemark;http://odaa.dk;;55.72, 12.57;55.72;12.57
Croatian Gazetteer Service;Croatia;Croatia;Croatie;http://cgn.dgu.hr/;;45.8, 16.0;45.8;16.0
Meteorological Service;Cyprus;Cyprus;Chypre;http://moa.gov.cy/ms;;35.0, 33.0;35.0;33.0
Bureau Of Statistics;Croatia;Croatia;Croatie;http://dzs.hr;;45.8, 16.0;45.8;16.0
Geoportal;Croatia;Croatia;Croatie;http://geoportal.dgu.hr;;45.8, 16.0;45.8;16.0
Region Of Waterloo, Ontario;Region Of Waterloo;Canada;Canada;http://www.regionofwaterloo.ca/opendata;You may subscribe to [dataset updates](http://www.regionofwaterloo.ca/en/Open_Data-rss-channel.xml) and send feedback and request datasets via [email](mailto:opendata@regionofwaterloo.ca). The [license](http://www.regionofwaterloo.ca/en/regionalGovernment/OpenDataLicence.asp) is based upon the the UK Government's Open Government Licence for Public Sector Information and has been adapted with the permission of the UK National Archives.;43.466795567, -80.516389802;43.46679557;-80.5163898
Strathcona, Ab Elections;Canada;Canada;Canada;http://www.strathcona.ca/local-government/strathcona-county-elections/election-2013-open-data/;;53.52333, -113.30889;53.52333;-113.30889
Criik;Ciudadano Inteligente Www.ciudadanointeligente.org;Chile;Chili;http://www.criik.com/;;-14.6048471551, -57.65625;-14.60484716;-57.65625
African Development Bank Group Open Data;Chad;Chad;Tchad;http://chad.opendataforafrica.org/;;12.1, 16.0333;12.1;16.0333
Dalian Municipal Government Information Service;China;China;Chine;http://zwgk.dl.gov.cn/;;38.9208, 121.6392;38.9208;121.6392
Vernon, Bc - Gis;Canada;Canada;Canada;http://www.vernon.ca/map/data_catalogue.html;;50.267, -119.272;50.267;-119.272
Instituto Nacional De Estadística De Chile;Chile;Chile;Chili;http://ine.cl;;-33.4333, -70.6667;-33.4333;-70.6667
Tampere Open Data;Finland;Finland;Finlande;http://data.tampere.fi;;61.5, 23.7667;61.5;23.7667
Statistics Estonia;Estonia;Estonia;Estonie;http://stat.ee/en;;59.0, 26.0;59.0;26.0
Ckan Ireland Open Data;Community-led portal;Ireland, Republic of;Irlande;http://ie.ckan.net/;A community-maintained data catalogue for Ireland. Update 20/10/2015: not online anymore;53.0, -8.0;53.0;-8.0
City Of Milan Open Data;Comune Di Milano;Italia;Italie;http://dati.comune.milano.it/;Open Data portal of the City of Milan, Italy.;45.464269381, 9.18950557709;45.46426938;9.189505577
Univeristy Of Dublin Irish Placenames;Ireland;Ireland, Republic of;Irlande;http://logainm.ie/info.aspx?menuitem=about&contenttitle=proj.machines&uilang=en;;53.0, -8.0;53.0;-8.0
Servicio Meteorológico Nacional (smn);Honduras;Honduras;Honduras;http://smn.gob.hn;;14.1, -87.2167;14.1;-87.2167
National Institute Of Statistics;Honduras;Honduras;Honduras;http://ine.gob.hn;;14.1, -87.2167;14.1;-87.2167
Badan Pusat Statistik;Indonesia;Indonesia;Indonésie;http://bps.go.id;;-6.175, 106.8283;-6.175;106.8283
Israel Government Portal Open Data;Israel;Israel;Israël;http://data.gov.il/;;31.0, 35.0;31.0;35.0
Icelandic Meteorological Office;Iceland;Iceland;Islande;http://vedur.is/;;65.0, -18.0;65.0;-18.0
Karnataka Learning Partnership;India;India;Inde;http://data.klp.org.in/;;21.0, 78.0;21.0;78.0
Statice.is;Iceland;Iceland;Islande;http://statice;;65.0, -18.0;65.0;-18.0
African Development Bank Group Open Data;Lesotho;Lesotho;Lesotho;http://lesotho.opendataforafrica.org/;;-29.4667, 27.9333;-29.4667;27.9333
Main Hydrometeorological Administration;Kyrgyzstan;Kyrgyzstan;Kirghizistan;http://meteo.ktnet.kg/;;42.8667, 74.6;42.8667;74.6
Latvian Environment,geology And Meteorology Agency;Latvia;Latvia;Lettonie;http://meteo.lv/;;57.0, 25.0;57.0;25.0
National Directorate Of Statistics And Data Processing;Mali;Mali;Mali;http://instat.gov.ml;;12.65, -8.0;12.65;-8.0
Administration De L'aéroport De Luxembourg;Luxembourg;Luxembourg;Luxembourg;http://aeroport.lu/;;49.6, 6.1167;49.6;6.1167
Department Of Statistics Malaysia;Malaysia;Malaysia;Malaisie;http://statistics.gov.my;;3.1333, 101.7;3.1333;101.7
Department Of Geographic Survey;Malawi;Malawi;Malawi;http://malawi.gov.mw/mines;;-13.95, 33.7;-13.95;33.7
African Development Bank Group Statistical Data Portal;Africa;Ivory Coast;Côte d'Ivoire;http://dataportal.afdb.org;;5.3488066, -4.049903;5.3488066;-4.049903
Open Data For Africa;African Development Bank Group;Ivory Coast;Côte d'Ivoire;http://opendataforafrica.org/;;5.3488066, -4.049903;5.3488066;-4.049903
Regione Autonoma Friuli Venezia;Italy;Italy;Italie;http://dati.friuliveneziagiulia.it;;46.1, 13.1167;46.1;13.1167
Emilia-romaga Region Open Data;Italy;Italy;Italie;http://dati.emilia-romagna.it/;;44.5106, 10.9569;44.5106;10.9569
Meteorological Service;Jamaica;Jamaica;Jamaïque;http://metservice.gov.jm/;;18.1824, -77.3218;18.1824;-77.3218
Sardegna Open Data;Italy;Italy;Italie;http://sardegnageoportale.it/index.html;;40.0, 9.0;40.0;9.0
Lucca Open Data;Italy;Italy;Italie;http://opendata.provincia.lucca.it/;;43.85, 10.5;43.85;10.5
Lombardy Region Open Data;Italy;Italy;Italie;http://dati.lombardia.it;;45.65, 9.95;45.65;9.95
Italy Community Data Portal;Italy;Italy;Italie;http://it.ckan.net/;;41.9, 12.4833;41.9;12.4833
Tuscany Open Data;Italy;Italy;Italie;http://dati.toscana.it;;43.35, 11.0167;43.35;11.0167
European Open Data Inventory;European Open Data Inventory;Germany;Allemagne;http://datahub.io/dataset?tags=eutransparency;EU Transparency, CKAN (Open Knowledge Foundation). CKAN makes it easy to find, share and reuse open content and data.;48.6909603909, 9.140625;48.69096039;9.140625
Open Data For Kenya Development Bank Group Open Data;Kenya;Kenya;Kenya;http://kenya.opendataforafrica.org/;;-1.2667, 36.8;-1.2667;36.8
Kuwait Integrated Environmental Network;Kuwait;Kuwait;Koweït;http://kiein.kisr.edu.kw;;29.3667, 47.9667;29.3667;47.9667
Statistical Institute Of Jamaica;Jamaica;Jamaica;Jamaïque;http://statinja.gov.jm/;;18.1824, -77.3218;18.1824;-77.3218
Community Cycle Bike Sharing;Japan;Japan;Japon;http://kcc.docomo-cycle.jp/en/;;35.6895, 139.6917;35.6895;139.6917
Geospatial Information Authority Of Japan;Japan;Japan;Japon;http://gsi.go.jp;;35.6833, 139.7667;35.6833;139.7667
Japanese Government Open Data;Japan;Japan;Japon;http://data.go.jp;;35.6833, 139.7667;35.6833;139.7667
Kosovo Agency Of Statistics;Kosovo;Kosovo;Kosovo;http://ask.rks-gov.net;;42.6, 20.85;42.6;20.85
Kenya Government Open Data;Kenya;Kenya;Kenya;http://opendata.go.ke/;;-1.2667, 36.8;-1.2667;36.8
Republic Of Moldova - Open Data Portal;E-government Center;Moldova, Republic Of;Moldavie;http://data.gov.md;Portal providing access to open government data in Moldova;47.0, 29.0;47.0;29.0
African Development Bank Group Open Data;Mauritius;Mauritius;Maurice;http://mauritius.opendataforafrica.org/;;-20.2, 57.5;-20.2;57.5
National Bureau Of Statistics;Moldova, Republic Of;Moldova, Republic Of;Moldavie;http://statistica.md;;47.0, 28.9167;47.0;28.9167
Moldavian Government Open Data;Moldova, Republic Of;Moldova, Republic Of;Moldavie;http://date.gov.md;;47.0, 28.9167;47.0;28.9167
Geological Survey Of Montenegro;Monrenegro;Montenegro;Monténégro;http://geozavod.co.me;;42.7833, 19.4667;42.7833;19.4667
Mauritius Meteorological Services;Mauritius;Mauritius;Maurice;http://metservice.intnet.mu/;;-20.2, 57.5;-20.2;57.5
National Statistics Office;Mauritania;Mauritania;Mauritanie;http://ons.mr;;18.15, -15.9667;18.15;-15.9667
National Statistics Office;Malta;Malta;Malte;http://nso.gov.mt;;35.8833, 14.5;35.8833;14.5
New Zealand Open Data Catalogue;Independant initiative;New Zealand;Nouvelle-Zélande;http://cat.open.org.nz/category/dataset/;Opengovt.org.nz is an open, independent catalogue of Government and Local Body datasets in New Zealand;-43.0060056, 163.4893623;-43.0060056;163.4893623
Open Data Antwerp;City Of Antwerp;Belgium;Belgique;http://opendata.antwerpen.be/datasets;Official open data catalog for the city of Antwerp.;51.2603015, 4.2176365;51.2603015;4.2176365
African Development Bank Group Open Data;Niger;Niger;Niger;http://niger.opendataforafrica.org/;;13.5333, 2.0833;13.5333;2.0833
Direction De La Météorologie Nationale;Niger;Niger;Niger;http://meteo-niger.net/;;13.5333, 2.0833;13.5333;2.0833
Catalog Of Norwegian Data Portals;Norway;Norway;Norvège;http://datakilder.no;;61.0, 8.0;61.0;8.0
Pakistan Bureau Of Statistics;Pakistan;Pakistan;Pakistan;http://pbs.gov.pk;;33.6667, 73.1667;33.6667;73.1667
Norwegian Meteorological Institute;Norway;Norway;Norvège;http://www.met.no/;;61.0, 8.0;61.0;8.0
Nigeria Government Open Data;Nigeria;Nigeria;Nigeria;http://data.edostate.gov.ng/;;8.0, 10.0;8.0;10.0
Ministry Of Education;Pakistan;Pakistan;Pakistan;http://moe.gov.pk;;33.6667, 73.1667;33.6667;73.1667
Department Of Meteorology;Oman;Oman;Oman;http://met.gov.om/;;21.4676169, 51.4222324;21.4676169;51.4222324
City Of Amsterdam Planning Department;Netherlands;Netherlands;Pays-Bas;http://maps.amsterdam.nl/open_geodata/;;52.3667, 4.9;52.3667;4.9
Hydrometeorological Institute Of Montenegro;Montenegro;Montenegro;Monténégro;http://meteo.co.me/;;42.7833, 19.4667;42.7833;19.4667
Royal Netherlands Meteorological Institute;Netherlands;Netherlands;Pays-Bas;http://knmi.nl/;;52.3167, 5.55;52.3167;5.55
Land Registry And Mapping Agency;Netherlands;Netherlands;Pays-Bas;http://kadaster.nl;;52.3167, 5.55;52.3167;5.55
Nambia Geological Survey;Namibia;Namibia;Namibie;http://mme.gov.na/gsn;;-22.57, 17.0861;-22.57;17.0861
Central Statistical Organization;Myanmar;Myanmar;Birmanie;http://mnped.gov.mm;;22.0, 96.0;22.0;96.0
National Statistics Agency;Namibia;Namibia;Namibie;http://nsa.org.na;;-22.57, 17.0861;-22.57;17.0861
Einhoven;Netherlands;Netherlands;Pays-Bas;http://data.eindhoven.nl;;51.4333, 5.4833;51.4333;5.4833
Morrocon Government Open Data;Morocco;Morocco;Maroc;http://data.gov.ma;;32.0, -6.0;32.0;-6.0
Planning Commission;Morocco;Morocco;Maroc;http://hcp.ma;;32.0, -6.0;32.0;-6.0
Lleida Open Data;City of Lleida;Spain;Espagne;http://cartolleida.paeria.es/lleidaoberta/inici.aspx;Lleida Open Data Catalog;41.6166667, 0.6166667;41.6166667;0.6166667
African Development Bank Group Open Data;South Sudan;South Sudan;Soudan du Sud;http://southsudan.opendataforafrica.org/;;4.85, 31.6;4.85;31.6
Department Of Basic Education;South Africa;South Africa;Afrique du Sud;http://education.gov.za;;-30.0, 25.0;-30.0;25.0
National Bureau Of Statistics;South Sudan;South Sudan;Soudan du Sud;http://ssnbs.orgssnbs;;4.85, 31.6;4.85;31.6
National Meteorological Services;Seychelles;Seychelles;Seychelles;http://pps.gov.sc/;;-4.6167, 55.45;-4.6167;55.45
Statistics Sierra Leone;Sierra Leone;Sierra Leone;Sierra Leone;http://statistics.sl;;8.4844, -13.2344;8.4844;-13.2344
Ministry Of Education;Seychelles;Seychelles;Seychelles;http://education.gov.sc;;-4.6167, 55.45;-4.6167;55.45
Agencia Estatal De Meteorología;Spain;Spain;Espagne;http://aemet.es;;40.4333, -3.7;40.4333;-3.7
Russian Federal Service For Hydrometeorology And Environmental Monitoring;Russian Federation;Russia;Russie;http://meteorf.ru/;;60.0, 90.0;60.0;90.0
African Development Bank Group Open Data;Senegal;Senegal;Sénégal;http://senegal.opendataforafrica.org/;;14.6667, -17.4167;14.6667;-17.4167
Dirección De Meteorología E Hidrología;Paraguay;Paraguay;Paraguay;http://meteorologia.gov.py/;;-25.2667, -57.6667;-25.2667;-57.6667
State Committee On Statistics (goskomstat);Russian Federation;Russia;Russie;http://gks.ru;;60.0, 90.0;60.0;90.0
Saudi Geological Survey;Saudi Arabia;Saudi Arabia;Arabie saoudite;http://sgs.org.sa;;24.0, 45.0;24.0;45.0
Department Of Education;Philippines;Philippines;Philippines;http://deped.gov.ph;;13.0, 122.0;13.0;122.0
Moscow Open Data;Russian Federation;Russia;Russie;http://data.mos.ru;;55.75, 37.6167;55.75;37.6167
Upeceds;San Marino;San Marino;Saint-Marin;http://statistica.sm;;43.9333, 12.4667;43.9333;12.4667
Hidrometeorología;Panama;Panama;Panama;http://hidromet.com.pa/;;8.9667, -79.5333;8.9667;-79.5333
Informação Geográfica;Portugal;Portugal;Portugal;http://igeo.pt;;38.7, -9.1833;38.7;-9.1833
Regional Government Of Andalusia;Spain;Spain;Espagne;http://juntadeandalucia.es/datosabiertos/portal.html;;37.3833, -5.9833;37.3833;-5.9833
Instituto Nacional De Estadísticaexternal Link;Spain;Spain;Espagne;http://ine.e;;40.4333, -3.7;40.4333;-3.7
Barcelona Open Data;Spain;Spain;Espagne;http://opendata.bcn.cat/opendata/ca;;41.3833, 2.1833;41.3833;2.1833
Cáceres Open Data;Spain;Spain;Espagne;http://opendata.caceres.es/;;39.48333, -6.36667;39.48333;-6.36667
Terrassa Open Data;Spain;Spain;Espagne;http://opendata.terrassa.cat/;;41.5611, 2.0081;41.5611;2.0081
Institute Of Geology And Mines;Spain;Spain;Espagne;http://igme.es;;40.4333, -3.7;40.4333;-3.7
Lorca;Spain;Spain;Espagne;http://datos.lorca.es/;;37.6798, -1.6944;37.6798;-1.6944
Open Baltimore;City Of Baltimore;United States;Etats-Unis;http://data.baltimorecity.gov/;The goal of OpenBaltimore is to provide, to the public, access to City data in an effort that supports government transparency, openness and innovative uses that will help improve the lives of Baltimore residents, visitors and businesses through use of technology. OpenBaltimore will enable the local developer community to develop applications that will hopefully help the city solve problems.;39.2880770318, -76.6107559204;39.28807703;-76.61075592
Los Angeles, Ca Open Data;United States;United States;Etats-Unis;http://controllerdata.lacity.org/browse?sortby=most_accessed&sortperiod=week;;34.05, -118.25;34.05;-118.25
Orbis Latinus - Latin Names 1909;United States;United States;Etats-Unis;http://columbia.edu/acis/ets/graesse/contents.html;;40.8075, -73.9619;40.8075;-73.9619
Department Of Conservation - California Geological Survey;United States;United States;Etats-Unis;http://consrv.ca.gov/cgs;;38.55556, -121.46889;38.55556;-121.46889
Central Statistics Division;Northern Mariana Islands;United States;Etats-Unis;http://commerce.gov.mp/divisions/central-statistics;;17.0, 146.0;17.0;146.0
Global Forest Watch;United States;United States;Etats-Unis;http://commodities.globalforestwatch.org/#v=dataview;;38.8951, -77.0367;38.8951;-77.0367
Colorado Geological Survey;United States;United States;Etats-Unis;http://coloradogeologicalsurvey.org;;39.7391, -104.9849;39.7391;-104.9849
Greater New Haven Data Portal;United States;United States;Etats-Unis;http://ctdatahaven.org;;41.31, -72.9236;41.31;-72.9236
Yakima County, Wa - Gis;United States;United States;Etats-Unis;http://co.yakima.wa.us/gis;;46.46, -120.74;46.46;-120.74
